Año,Trimestre,Indicador,Categoria,Estado,Valor,Agregacion
2012,2,i121,a,0,0,N
2012,2,i121,a,0,0,N
2012,2,i121,a,10,0,E
2012,2,i121,a,10,0,E
2012,2,i121,a,1,0,E
2012,2,i121,a,1,0,E
2012,2,i121,a,11,0,E
2012,2,i121,a,11,0,E
2012,2,i121,a,12,0,E
2012,2,i121,a,12,0,E
2012,2,i121,a,13,0,E
2012,2,i121,a,13,0,E
2012,2,i121,a,14,0,E
2012,2,i121,a,14,0,E
2012,2,i121,a,15,0,E
2012,2,i121,a,15,0,E
2012,2,i121,a,16,0,E
2012,2,i121,a,16,0,E
2012,2,i121,a,17,0,E
2012,2,i121,a,17,0,E
2012,2,i121,a,19,0,E
2012,2,i121,a,19,0,E
2012,2,i121,a,20,0,E
2012,2,i121,a,20,0,E
2012,2,i121,a,2,0,E
2012,2,i121,a,2,0,E
2012,2,i121,a,21,0,E
2012,2,i121,a,21,0,E
2012,2,i121,a,22,0,E
2012,2,i121,a,22,0,E
2012,2,i121,a,23,0,E
2012,2,i121,a,23,0,E
2012,2,i121,a,24,0,E
2012,2,i121,a,24,0,E
2012,2,i121,a,25,0,E
2012,2,i121,a,25,0,E
2012,2,i121,a,26,0,E
2012,2,i121,a,26,0,E
2012,2,i121,a,27,0,E
2012,2,i121,a,27,0,E
2012,2,i121,a,28,0,E
2012,2,i121,a,28,0,E
2012,2,i121,a,30,0,E
2012,2,i121,a,30,0,E
2012,2,i121,a,3,0,E
2012,2,i121,a,3,0,E
2012,2,i121,a,31,0,E
2012,2,i121,a,31,0,E
2012,2,i121,a,32,0,E
2012,2,i121,a,32,0,E
2012,2,i121,a,4,0,E
2012,2,i121,a,4,0,E
2012,2,i121,a,5,0,E
2012,2,i121,a,5,0,E
2012,2,i121,a,6,0,E
2012,2,i121,a,6,0,E
2012,2,i121,a,7,0,E
2012,2,i121,a,7,0,E
2012,2,i121,a,8,0,E
2012,2,i121,a,8,0,E
2012,2,i121,a,9,0,E
2012,2,i121,a,9,0,E
2012,2,i121,b,0,0,N
2012,2,i121,b,0,0,N
2012,2,i121,b,1,0,E
2012,2,i121,b,1,0,E
2012,2,i121,b,14,0,E
2012,2,i121,b,14,0,E
2012,2,i121,b,15,0,E
2012,2,i121,b,15,0,E
2012,2,i121,b,17,0,E
2012,2,i121,b,17,0,E
2012,2,i121,b,19,0,E
2012,2,i121,b,19,0,E
2012,2,i121,b,2,0,E
2012,2,i121,b,2,0,E
2012,2,i121,b,21,0,E
2012,2,i121,b,21,0,E
2012,2,i121,b,22,0,E
2012,2,i121,b,22,0,E
2012,2,i121,b,26,0,E
2012,2,i121,b,26,0,E
2012,2,i121,b,27,0,E
2012,2,i121,b,27,0,E
2012,2,i121,b,30,0,E
2012,2,i121,b,30,0,E
2012,2,i121,b,32,0,E
2012,2,i121,b,32,0,E
2012,2,i121,b,9,0,E
2012,2,i121,b,9,0,E
2012,2,i121,c,0,0,N
2012,2,i121,c,0,0,N
2012,2,i121,c,10,0,E
2012,2,i121,c,10,0,E
2012,2,i121,c,11,0,E
2012,2,i121,c,11,0,E
