Año,Trimestre,Indicador,Categoria,Estado,Valor,Agregacion
2012,2,i421,a,0,0,N
2012,2,i421,b,0,0,N
2012,2,i421,c,0,0,N
2012,2,i421,d,0,0,N
2012,2,i421,e,0,0,N
2012,2,i421,f,0,0,N
2012,2,i421,g,0,0,N
2012,2,i421,h,0,0,N
2012,2,i421,i,0,0,N
2012,2,i421,j,0,0,N
2012,2,i421,k,0,0,N
2012,2,i421,l,0,0,N
2012,2,i421,m,0,0,N
2012,2,i421,n,0,0,N
2012,2,i421,o,0,0,N
2012,2,i421,p,0,0,N
2012,2,i421,q,0,0,N
2012,2,i421,r,0,0,N
2012,2,i421,s,0,0,N
2012,2,i421,t,0,0,N
2012,2,i421,u,0,0,N
2012,2,i421,v,0,0,N
2012,2,i421,w,0,0,N
2012,2,i421,x,0,0,N
2012,2,i421,y,0,0,N
2012,2,i421,z,0,0,N
2012,2,i42,a,0,0,N
2012,2,i42,b,0,0,N
2012,2,i42,c,0,0,N
2012,2,i42,d,0,0,N
2012,2,i42,e,0,0,N
2012,2,i42,f,0,0,N
2012,2,i42,g,0,0,N
2012,2,i42,h,0,0,N
2012,2,i42,i,0,0,N
2012,2,i42,j,0,0,N
2012,2,i42,k,0,0,N
2012,2,i42,l,0,0,N
2012,2,i42,m,0,0,N
2012,2,i42,n,0,0,N
2012,2,i42,o,0,0,N
2012,2,i42,p,0,0,N
2012,2,i42,q,0,0,N
2012,2,i42,r,0,0,N
2012,2,i42,s,0,0,N
2012,2,i42,t,0,0,N
2012,2,i42,u,0,0,N
2012,2,i42,v,0,0,N
2012,2,i42,w,0,0,N
2012,2,i42,x,0,0,N
2012,2,i42,y,0,0,N
2012,2,i42,z,0,0,N
2012,3,i421,a,0,0,N
2012,3,i421,b,0,0,N
2012,3,i421,c,0,0,N
2012,3,i421,d,0,0,N
2012,3,i421,e,0,0,N
2012,3,i421,f,0,0,N
2012,3,i421,g,0,0,N
2012,3,i421,h,0,0,N
2012,3,i421,i,0,0,N
2012,3,i421,j,0,0,N
2012,3,i421,k,0,0,N
2012,3,i421,l,0,0,N
2012,3,i421,m,0,0,N
2012,3,i421,n,0,0,N
2012,3,i421,o,0,0,N
2012,3,i421,p,0,0,N
2012,3,i421,q,0,0,N
2012,3,i421,r,0,0,N
2012,3,i421,s,0,0,N
2012,3,i421,t,0,0,N
2012,3,i421,u,0,0,N
2012,3,i421,v,0,0,N
2012,3,i421,w,0,0,N
2012,3,i421,x,0,0,N
2012,3,i421,y,0,0,N
2012,3,i421,z,0,0,N
2012,3,i42,a,0,0,N
2012,3,i42,b,0,0,N
2012,3,i42,c,0,0,N
2012,3,i42,d,0,0,N
2012,3,i42,e,0,0,N
2012,3,i42,f,0,0,N
2012,3,i42,g,0,0,N
2012,3,i42,h,0,0,N
2012,3,i42,i,0,0,N
2012,3,i42,j,0,0,N
2012,3,i42,k,0,0,N
2012,3,i42,l,0,0,N
2012,3,i42,m,0,0,N
2012,3,i42,n,0,0,N
2012,3,i42,o,0,0,N
2012,3,i42,p,0,0,N
2012,3,i42,q,0,0,N
2012,3,i42,r,0,0,N
2012,3,i42,s,0,0,N
2012,3,i42,t,0,0,N
2012,3,i42,u,0,0,N
2012,3,i42,v,0,0,N
2012,3,i42,w,0,0,N
2012,3,i42,x,0,0,N
2012,3,i42,y,0,0,N
2012,3,i42,z,0,0,N
2012,4,i421,a,0,0,N
2012,4,i421,b,0,0,N
2012,4,i421,c,0,0,N
2012,4,i421,d,0,0,N
2012,4,i421,e,0,0,N
2012,4,i421,f,0,0,N
2012,4,i421,g,0,0,N
2012,4,i421,h,0,0,N
2012,4,i421,i,0,0,N
2012,4,i421,j,0,0,N
2012,4,i421,k,0,0,N
2012,4,i421,l,0,0,N
2012,4,i421,m,0,0,N
2012,4,i421,n,0,0,N
2012,4,i421,o,0,0,N
2012,4,i421,p,0,0,N
2012,4,i421,q,0,0,N
2012,4,i421,r,0,0,N
2012,4,i421,s,0,0,N
2012,4,i421,t,0,0,N
2012,4,i421,u,0,0,N
2012,4,i421,v,0,0,N
2012,4,i421,w,0,0,N
2012,4,i421,x,0,0,N
2012,4,i421,y,0,0,N
2012,4,i421,z,0,0,N
2012,4,i42,a,0,0,N
2012,4,i42,b,0,0,N
2012,4,i42,c,0,0,N
2012,4,i42,d,0,0,N
2012,4,i42,e,0,0,N
2012,4,i42,f,0,0,N
2012,4,i42,g,0,0,N
2012,4,i42,h,0,0,N
2012,4,i42,i,0,0,N
2012,4,i42,j,0,0,N
2012,4,i42,k,0,0,N
2012,4,i42,l,0,0,N
2012,4,i42,m,0,0,N
2012,4,i42,n,0,0,N
2012,4,i42,o,0,0,N
2012,4,i42,p,0,0,N
2012,4,i42,q,0,0,N
2012,4,i42,r,0,0,N
2012,4,i42,s,0,0,N
2012,4,i42,t,0,0,N
2012,4,i42,u,0,0,N
2012,4,i42,v,0,0,N
2012,4,i42,w,0,0,N
2012,4,i42,x,0,0,N
2012,4,i42,y,0,0,N
2012,4,i42,z,0,0,N
2013,1,i421,a,0,0,N
2013,1,i421,b,0,0,N
2013,1,i421,c,0,0,N
2013,1,i421,d,0,0,N
2013,1,i421,e,0,0,N
2013,1,i421,f,0,0,N
2013,1,i421,g,0,0,N
2013,1,i421,h,0,0,N
2013,1,i421,i,0,0,N
2013,1,i421,j,0,0,N
2013,1,i421,k,0,0,N
2013,1,i421,l,0,0,N
2013,1,i421,m,0,0,N
2013,1,i421,n,0,0,N
2013,1,i421,o,0,0,N
2013,1,i421,p,0,0,N
2013,1,i421,q,0,0,N
2013,1,i421,r,0,0,N
2013,1,i421,s,0,0,N
2013,1,i421,t,0,0,N
2013,1,i421,u,0,0,N
2013,1,i421,v,0,0,N
2013,1,i421,w,0,0,N
2013,1,i421,x,0,0,N
2013,1,i421,y,0,0,N
2013,1,i421,z,0,0,N
2013,1,i42,a,0,0,N
2013,1,i42,b,0,0,N
2013,1,i42,c,0,0,N
2013,1,i42,d,0,0,N
